date,variant,symbol,name,bucket,industry,in_effective_universe,market_regime,raw_signal_generated,raw_signal_type,strategy_intent,intended_action_enum,final_action_enum,user_visible_action,account_actionable,portfolio_actionable,executable,watch_only,blocked,pending,skipped,stage_failed,primary_failure_reason,all_failure_reasons_json,raw_buy_rank,compact_rank,expected_edge_score,score_components_json,lot_notional,target_position_budget,lot_fit_status,structural_lot_block,current_shares,current_weight,current_position_tranches,target_weight,target_shares,delta_shares,estimated_turnover,available_cash_before,cash_reserve_required,max_positions,positions_count,industry_positions_count,industry_max_positions,replacement_candidate,replacement_required,replacement_triggered,daily_new_position_limit_used,daily_add_limit_used,risk_on_cash_deploy_candidate,trace_quality_flag
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000333.sz,美的集团,defensive_dividend,家用电器,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},5755.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,2,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000708.sz,中信特钢,cyclical_rotation,钢铁,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1396.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000932.sz,华菱钢铁,cyclical_rotation,钢铁,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},499.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002271.sz,东方雨虹,cyclical_rotation,建筑材料,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1463.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002460.sz,赣锋锂业,cyclical_rotation,有色金属,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},3846.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002466.sz,天齐锂业,cyclical_rotation,有色金属,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},5108.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,300628.sz,亿联网络,defensive_dividend,通信,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},2436.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600018.sh,上港集团,cyclical_rotation,交通运输,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},484.99999999999994,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600176.sh,中国巨石,cyclical_rotation,建筑材料,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},931.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600233.sh,圆通速递,cyclical_rotation,交通运输,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1421.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600256.sh,广汇能源,defensive_dividend,石油石化,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},679.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600309.sh,万华化学,cyclical_rotation,基础化工,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},7442.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600346.sh,恒力石化,cyclical_rotation,石油石化,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1181.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600585.sh,海螺水泥,cyclical_rotation,建筑材料,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},2136.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600674.sh,川投能源,defensive_dividend,公用事业,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1532.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600803.sh,新奥股份,defensive_dividend,公用事业,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1692.0000000000002,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600900.sh,长江电力,defensive_dividend,公用事业,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},2272.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600926.sh,杭州银行,defensive_dividend,银行,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},926.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,2,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600989.sh,宝丰能源,cyclical_rotation,基础化工,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1423.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601009.sh,南京银行,defensive_dividend,银行,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},744.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,2,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601018.sh,宁波港,cyclical_rotation,交通运输,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},320.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601336.sh,新华保险,defensive_dividend,非银金融,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},2682.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,1,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601601.sh,中国太保,defensive_dividend,非银金融,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},2101.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,1,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,603260.sh,合盛硅业,cyclical_rotation,基础化工,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},5132.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,603799.sh,华友钴业,cyclical_rotation,有色金属,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},2684.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5207.64935683,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,格力电器,defensive_dividend,家用电器,True,neutral,False,,HOLD,HOLD,HOLD,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},3250.0,,,False,200.0,0.12504690805714064,1,0.12,200,0,0.0,23100.4935683,5198.049356830001,5,5,2,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,苏 泊 尔,defensive_dividend,家用电器,True,neutral,False,,HOLD,HOLD,HOLD,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},5276.0,,,False,100.0,0.1014996133706883,1,0.12,100,0,0.0,23100.4935683,5198.049356830001,5,5,2,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,招商银行,defensive_dividend,银行,True,neutral,False,,HOLD,HOLD,HOLD,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},2620.0,,,False,300.0,0.15121056881986544,1,0.12,300,0,0.0,23100.4935683,5198.049356830001,5,5,2,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,兴业银行,defensive_dividend,银行,False,neutral,False,,HOLD_FROZEN,HOLD_FROZEN,HOLD_FROZEN,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1373.0,,,False,400.0,0.10565501831535636,1,0.12,400,0,0.0,23100.4935683,5198.049356830001,5,5,2,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,中国平安,defensive_dividend,非银金融,True,neutral,False,,HOLD,HOLD,HOLD,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},3752.0000000000005,,,False,100.0,0.07218092292775256,1,0.12,100,0,0.0,23100.4935683,5198.049356830001,5,5,1,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000301.sz,东方盛虹,cyclical_rotation,石油石化,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1033.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000333.sz,美的集团,defensive_dividend,家用电器,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},5707.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,2,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000708.sz,中信特钢,cyclical_rotation,钢铁,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1405.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000932.sz,华菱钢铁,cyclical_rotation,钢铁,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},505.99999999999994,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002271.sz,东方雨虹,cyclical_rotation,建筑材料,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1467.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002460.sz,赣锋锂业,cyclical_rotation,有色金属,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},3864.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002466.sz,天齐锂业,cyclical_rotation,有色金属,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},5115.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,300628.sz,亿联网络,defensive_dividend,通信,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},2453.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600018.sh,上港集团,cyclical_rotation,交通运输,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},484.99999999999994,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600176.sh,中国巨石,cyclical_rotation,建筑材料,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},950.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600233.sh,圆通速递,cyclical_rotation,交通运输,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1424.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600256.sh,广汇能源,defensive_dividend,石油石化,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},654.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600309.sh,万华化学,cyclical_rotation,基础化工,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},7542.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600346.sh,恒力石化,cyclical_rotation,石油石化,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1185.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600585.sh,海螺水泥,cyclical_rotation,建筑材料,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},2159.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600674.sh,川投能源,defensive_dividend,公用事业,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1538.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600803.sh,新奥股份,defensive_dividend,公用事业,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1678.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600900.sh,长江电力,defensive_dividend,公用事业,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},2274.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600926.sh,杭州银行,defensive_dividend,银行,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},936.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,2,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600989.sh,宝丰能源,cyclical_rotation,基础化工,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},1435.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601009.sh,南京银行,defensive_dividend,银行,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},760.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,2,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601018.sh,宁波港,cyclical_rotation,交通运输,True,neutral,False,,EMPTY,EMPTY,EMPTY,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},320.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,0,2,False,False,False,0,0,False,FULLY_SUPPORTED
2024-03-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601336.sh,新华保险,defensive_dividend,非银金融,True,neutral,False,,BLOCKED,BLOCKED,BLOCKED,False,False,False,False,False,False,False,True,NO_RAW_SIGNAL,,[],,,,{},2678.0,,,False,0.0,0.0,0,0.12,0,0,0.0,23100.4935683,5198.049356830001,5,5,1,2,False,False,False,0,0,False,FULLY_SUPPORTED
