date,variant,symbol,name,bucket,industry,market_regime,shares,previous_shares,close,previous_close,market_value,previous_market_value,position_weight,average_cost,cost_basis,unrealized_pnl,unrealized_pnl_pct,realized_pnl_today,unrealized_pnl_today,total_pnl_today,fees_allocated_today,tax_allocated_today,slippage_allocated_today,entry_date,holding_days,last_buy_date,last_sell_date,entry_signal,latest_signal,exit_signal_today,replacement_sell_candidate,replacement_buy_competitor,relative_strength,ma20,ma60,ma120,ma250,ma20_slope_10d,ma120_slope_20d,stock_q_blended,industry_q_blended,expected_edge_score,score_components_json,thesis_still_valid,fundamental_break,cycle_peak_trap,costing_method,allocation_method,trace_quality_flag
2023-09-04,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,苏 泊 尔,defensive_dividend,家用电器,risk_off,100.0,100.0,42.32,42.47,4232.0,4247.0,0.08180070794942763,42.07102499999999,4207.102499999999,24.89750000000086,0.005917968483059477,0.0,-14.999999999999858,-14.999999999999858,0.0,0.0,0.0,2023-05-05,104,2023-05-05,,满足 defensive BUY_1。,HOLD,,False,False,,42.8315,44.24466666666667,44.02275,41.53892,-0.0313121946806586,-0.014860827760600603,30.06238859180036,54.52470799640611,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-04,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,招商银行,defensive_dividend,银行,risk_off,300.0,300.0,28.13,28.55,8439.0,8565.0,0.16311818865435251,27.67383,8302.149,136.85100000000006,0.01648380437402408,0.0,-126.00000000000051,-126.00000000000051,0.0,0.0,0.0,2023-04-04,104,2023-04-04,,满足 defensive BUY_1。,HOLD,,False,False,,27.277500000000003,27.251833333333334,27.303416666666667,27.778080000000003,-0.04535671163840593,-0.020150786981239843,24.02102835436169,33.879226726218675,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-04,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,兴业银行,defensive_dividend,银行,risk_off,400.0,400.0,13.51,13.58,5404.0,5432.0,0.10445440117171714,13.116554999999998,5246.621999999999,157.37800000000064,0.029996062228230036,0.0,-28.000000000000114,-28.000000000000114,0.0,0.0,0.0,2023-04-25,104,2023-04-25,,满足 defensive BUY_1。,HOLD_FROZEN,,False,False,,13.389499999999998,13.256833333333333,13.177916666666668,13.15752,-0.014173170372552168,0.0032418920976502452,21.69149369149369,33.879226726218675,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-04,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,中国平安,defensive_dividend,非银金融,risk_off,100.0,100.0,44.32,45.57,4432.0,4557.0,0.08566652590544974,37.948965,3794.8965000000003,637.1034999999999,0.1678842888073495,0.0,-125.0,-125.0,0.0,0.0,0.0,2023-04-07,104,2023-04-07,,满足 defensive BUY_1。,HOLD,,False,False,,42.777,42.59183333333333,41.7405,39.51236,-0.034259332422761246,0.005532692269086148,32.23924567458438,31.519816832464866,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,格力电器,defensive_dividend,家用电器,risk_off,200.0,200.0,30.41,30.64,6082.0,6128.0,0.1172151434139752,26.703345,5340.669,741.3310000000002,0.1388086398913695,0.0,-46.000000000000114,-46.000000000000114,0.0,0.0,0.0,2023-05-12,105,2023-05-12,,满足 defensive BUY_1。,HOLD,,False,False,,29.2875,29.706833333333336,29.46983333333333,27.1028,-0.03177017042167374,0.006532078339400504,47.69604863221885,53.77608915906788,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,苏 泊 尔,defensive_dividend,家用电器,risk_off,100.0,100.0,42.24,42.32,4224.0,4232.0,0.0814068999968154,42.07102499999999,4207.102499999999,16.89750000000103,0.004016422228838357,0.0,-7.9999999999998295,-7.9999999999998295,0.0,0.0,0.0,2023-05-05,105,2023-05-05,,满足 defensive BUY_1。,HOLD,,False,False,,42.652499999999996,44.26116666666667,43.97658333333333,41.5672,-0.032153757133618566,-0.016271847411118978,29.266277939747326,53.77608915906788,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,招商银行,defensive_dividend,银行,risk_off,300.0,300.0,28.38,28.13,8514.0,8439.0,0.16408578280608102,27.67383,8302.149,211.85100000000006,0.025517609958578102,0.0,75.0,75.0,0.0,0.0,0.0,2023-04-04,105,2023-04-04,,满足 defensive BUY_1。,HOLD,,False,False,,27.2255,27.270333333333333,27.301750000000002,27.78272,-0.04391417333895209,-0.019674083471974524,22.424932763803195,30.82034632034632,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,兴业银行,defensive_dividend,银行,risk_off,400.0,400.0,13.63,13.51,5452.0,5404.0,0.105073489295132,13.116554999999998,5246.621999999999,205.37800000000104,0.03914480593418035,0.0,48.0000000000004,48.0000000000004,0.0,0.0,0.0,2023-04-25,105,2023-04-25,,满足 defensive BUY_1。,HOLD_FROZEN,,False,False,,13.375499999999999,13.261166666666666,13.184583333333334,13.155359999999998,-0.01513143362049929,0.003310229369724693,20.25138427464009,30.82034632034632,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,中国平安,defensive_dividend,非银金融,risk_off,100.0,100.0,45.15,44.32,4515.0,4432.0,0.08701518785170964,37.948965,3794.8965000000003,720.1034999999997,0.18975576804268557,0.0,82.99999999999977,82.99999999999977,0.0,0.0,0.0,2023-04-07,105,2023-04-07,,满足 defensive BUY_1。,HOLD,,False,False,,42.724000000000004,42.6285,41.78366666666667,39.55028,-0.03267145153621476,0.005867849999699137,29.807900432900432,27.09469696969697,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,格力电器,defensive_dividend,家用电器,risk_off,200.0,200.0,30.27,30.41,6054.0,6082.0,0.11717685406405381,26.703345,5340.669,713.3310000000001,0.1335658510197879,0.0,-28.000000000000114,-28.000000000000114,0.0,0.0,0.0,2023-05-12,106,2023-05-12,,满足 defensive BUY_1。,HOLD,,False,False,,29.276,29.734333333333332,29.47641666666667,27.13712,-0.026307912329131655,0.005586322181537096,46.747095010252906,52.462358167046425,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,苏 泊 尔,defensive_dividend,家用电器,risk_off,100.0,100.0,42.13,42.24,4213.0,4224.0,0.08154378694612796,42.07102499999999,4207.102499999999,5.897500000001088,0.0014017961292840386,0.0,-10.999999999999943,-10.999999999999943,0.0,0.0,0.0,2023-05-05,106,2023-05-05,,满足 defensive BUY_1。,HOLD,,False,False,,42.507,44.26583333333333,43.938916666666664,41.596239999999995,-0.03292078081630789,-0.017239001259981013,29.103980203057425,52.462358167046425,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,招商银行,defensive_dividend,银行,risk_off,300.0,300.0,28.16,28.38,8448.0,8514.0,0.16351339001207907,27.67383,8302.149,145.8510000000004,0.01756786104417074,0.0,-65.99999999999966,-65.99999999999966,0.0,0.0,0.0,2023-04-04,106,2023-04-04,,满足 defensive BUY_1。,HOLD,,False,False,,27.192500000000003,27.293166666666668,27.306083333333333,27.78832,-0.04086275616380364,-0.018860862587282923,23.378241619228334,31.573501904311183,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,兴业银行,defensive_dividend,银行,risk_off,400.0,400.0,13.54,13.63,5416.0,5452.0,0.10482818658918326,13.116554999999998,5246.621999999999,169.37800000000038,0.0322832481547175,0.0,-36.000000000000654,-36.000000000000654,0.0,0.0,0.0,2023-04-25,106,2023-04-25,,满足 defensive BUY_1。,HOLD_FROZEN,,False,False,,13.365,13.270166666666665,13.192833333333333,13.15376,-0.01575962883864812,0.00353074665466524,22.66350411132195,31.573501904311183,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,中国平安,defensive_dividend,非银金融,risk_off,100.0,100.0,44.34,45.15,4434.0,4515.0,0.08582130342253297,37.948965,3794.8965000000003,639.1035000000002,0.1684113124033817,0.0,-80.99999999999955,-80.99999999999955,0.0,0.0,0.0,2023-04-07,106,2023-04-07,,满足 defensive BUY_1。,HOLD,,False,False,,42.7125,42.6775,41.842416666666665,39.59143999999999,-0.02963627689301851,0.006708597069148947,31.168931557478647,27.5278660446668,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,格力电器,defensive_dividend,家用电器,risk_off,200.0,200.0,29.74,30.27,5948.0,6054.0,0.1153887335398558,26.703345,5340.669,607.3309999999999,0.11371815029165822,0.0,-106.00000000000023,-106.00000000000023,0.0,0.0,0.0,2023-05-12,107,2023-05-12,,满足 defensive BUY_1。,HOLD,,False,False,,29.278000000000002,29.759666666666664,29.47758333333333,27.17016,-0.022306818940760142,0.004481006835097112,46.46085724406659,48.55486542443064,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,苏 泊 尔,defensive_dividend,家用电器,risk_off,100.0,100.0,42.18,42.13,4218.0,4213.0,0.08182745091982377,42.07102499999999,4207.102499999999,10.897500000000804,0.0025902625381721833,0.0,4.999999999999716,4.999999999999716,0.0,0.0,0.0,2023-05-05,107,2023-05-05,,满足 defensive BUY_1。,HOLD,,False,False,,42.3955,44.263333333333335,43.90441666666666,41.62400000000001,-0.03413906228641728,-0.01814241093725555,28.740638002773927,48.55486542443064,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,招商银行,defensive_dividend,银行,risk_off,300.0,300.0,28.19,28.16,8457.0,8448.0,0.164062293131567,27.67383,8302.149,154.85100000000074,0.01865191771431718,0.0,9.000000000000341,9.000000000000341,0.0,0.0,0.0,2023-04-04,107,2023-04-04,,满足 defensive BUY_1。,HOLD,,False,False,,27.142500000000002,27.312333333333335,27.306083333333333,27.79472,-0.03821622196236851,-0.0184817414173728,22.58145363408521,31.10059918006938,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,兴业银行,defensive_dividend,银行,risk_off,400.0,400.0,13.5,13.54,5400.0,5416.0,0.10475776077929075,13.116554999999998,5246.621999999999,153.37800000000072,0.02923366691940088,0.0,-15.999999999999659,-15.999999999999659,0.0,0.0,0.0,2023-04-25,107,2023-04-25,,满足 defensive BUY_1。,HOLD_FROZEN,,False,False,,13.353,13.2765,13.199583333333331,13.1556,-0.016389819896136415,0.0036179541768044388,20.757637336584704,31.10059918006938,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,中国平安,defensive_dividend,非银金融,risk_off,100.0,100.0,44.24,44.34,4424.0,4434.0,0.08582376549770042,37.948965,3794.8965000000003,629.1035,0.16577619442322078,0.0,-10.000000000000114,-10.000000000000114,0.0,0.0,0.0,2023-04-07,107,2023-04-07,,满足 defensive BUY_1。,HOLD,,False,False,,42.655499999999996,42.711999999999996,41.89033333333334,39.62956,-0.02719622331691307,0.007061878078928885,29.85998107852412,25.89877010406812,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,格力电器,defensive_dividend,家用电器,risk_off,200.0,200.0,29.9,29.74,5980.0,5948.0,0.1160996116433116,26.703345,5340.669,639.3309999999999,0.11970990900203704,0.0,32.0,32.0,0.0,0.0,0.0,2023-05-12,108,2023-05-12,,满足 defensive BUY_1。,HOLD,,False,False,,29.285500000000003,29.767,29.47558333333333,27.200200000000002,-0.016885710928713937,0.003341569062403238,44.114002478314745,47.52951185302707,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,苏 泊 尔,defensive_dividend,家用电器,risk_off,100.0,100.0,41.8,42.18,4180.0,4218.0,0.08115324024565927,42.07102499999999,4207.102499999999,-27.102499999999452,-0.006442082169378915,0.0,-38.000000000000256,-38.000000000000256,0.0,0.0,0.0,2023-05-05,108,2023-05-05,,满足 defensive BUY_1。,HOLD,,False,False,,42.2995,44.244,43.8705,41.65092,-0.03306588030905688,-0.019070919223896587,28.798988008594996,47.52951185302707,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,招商银行,defensive_dividend,银行,risk_off,300.0,300.0,27.93,28.19,8379.0,8457.0,0.16267535885607154,27.67383,8302.149,76.85100000000027,0.009256759906380863,0.0,-78.00000000000047,-78.00000000000047,0.0,0.0,0.0,2023-04-04,108,2023-04-04,,满足 defensive BUY_1。,HOLD,,False,False,,27.1435,27.337666666666667,27.308249999999997,27.799199999999995,-0.03211025531307943,-0.01770357158915492,22.61205145565335,30.552178318135766,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,兴业银行,defensive_dividend,银行,risk_off,400.0,400.0,13.55,13.5,5420.0,5400.0,0.10522740720848643,13.116554999999998,5246.621999999999,173.378000000001,0.03304564346354688,0.0,20.000000000000284,20.000000000000284,0.0,0.0,0.0,2023-04-25,108,2023-04-25,,满足 defensive BUY_1。,HOLD_FROZEN,,False,False,,13.356,13.283999999999999,13.205166666666665,13.15772,-0.014426447256761343,0.003838941820393238,19.698487925976075,30.552178318135766,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,中国平安,defensive_dividend,非银金融,risk_off,100.0,100.0,44.48,44.24,4448.0,4424.0,0.08635636665375418,37.948965,3794.8965000000003,653.1034999999996,0.17210047757560698,0.0,23.999999999999545,23.999999999999545,0.0,0.0,0.0,2023-04-07,108,2023-04-07,,满足 defensive BUY_1。,HOLD,,False,False,,42.693,42.7465,41.943416666666664,39.668,-0.020847667538186343,0.008004822520047084,29.586626139817632,26.6548463356974,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,格力电器,defensive_dividend,家用电器,risk_off,200.0,200.0,30.23,29.9,6046.0,5980.0,0.11709000112495783,26.703345,5340.669,705.3310000000004,0.13206791134219342,0.0,66.00000000000045,66.00000000000045,0.0,0.0,0.0,2023-05-12,109,2023-05-12,,满足 defensive BUY_1。,HOLD,,False,False,,29.305500000000002,29.769999999999996,29.473166666666668,27.225360000000002,-0.010851588078441887,0.0021648333588353275,44.882317258113446,51.126126126126124,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,苏 泊 尔,defensive_dividend,家用电器,risk_off,100.0,100.0,43.08,41.8,4308.0,4180.0,0.08343098326932159,42.07102499999999,4207.102499999999,100.89750000000066,0.023982657898161674,0.0,128.0000000000001,128.0000000000001,0.0,0.0,0.0,2023-05-05,109,2023-05-05,,满足 defensive BUY_1。,HOLD,,False,False,,42.188,44.202999999999996,43.839083333333335,41.673840000000006,-0.032263244216586995,-0.019972428696510613,27.841485381737563,51.126126126126124,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,招商银行,defensive_dividend,银行,risk_off,300.0,300.0,27.9,27.93,8370.0,8379.0,0.16209780175585461,27.67383,8302.149,67.85099999999993,0.008172703236234424,0.0,-9.000000000000341,-9.000000000000341,0.0,0.0,0.0,2023-04-04,109,2023-04-04,,满足 defensive BUY_1。,HOLD,,False,False,,27.165999999999997,27.353166666666667,27.31066666666667,27.7976,-0.025574805409089407,-0.01687695362887487,21.73012113419503,30.67827887298587,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,兴业银行,defensive_dividend,银行,risk_off,400.0,400.0,13.51,13.55,5404.0,5420.0,0.10465669303329013,13.116554999999998,5246.621999999999,157.37800000000064,0.029996062228230036,0.0,-16.00000000000037,-16.00000000000037,0.0,0.0,0.0,2023-04-25,109,2023-04-25,,满足 defensive BUY_1。,HOLD_FROZEN,,False,False,,13.368500000000001,13.290666666666665,13.210833333333335,13.158880000000002,-0.011826883985659786,0.003989867004433378,21.054544224132098,30.67827887298587,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,中国平安,defensive_dividend,非银金融,risk_off,100.0,100.0,44.07,44.48,4407.0,4448.0,0.08534826909654138,37.948965,3794.8965000000003,612.1034999999999,0.161296493856947,0.0,-40.99999999999966,-40.99999999999966,0.0,0.0,0.0,2023-04-07,109,2023-04-07,,满足 defensive BUY_1。,HOLD,,False,False,,42.784499999999994,42.77883333333333,41.99041666666666,39.70360000000001,-0.013670681805083351,0.008889867753206104,30.197047439013417,28.323071383562876,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,格力电器,defensive_dividend,家用电器,risk_off,200.0,200.0,29.95,30.23,5990.0,6046.0,0.11635023062846167,26.703345,5340.669,649.3310000000001,0.12158233359903048,0.0,-56.00000000000023,-56.00000000000023,0.0,0.0,0.0,2023-05-12,110,2023-05-12,,满足 defensive BUY_1。,HOLD,,False,False,,29.346000000000004,29.777499999999996,29.476916666666668,27.24816,-0.0050179697565605474,0.0015573104399260185,46.29114563597322,53.59299841499552,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,002032.sz,苏 泊 尔,defensive_dividend,家用电器,risk_off,100.0,100.0,42.95,43.08,4295.0,4308.0,0.08342641745396376,42.07102499999999,4207.102499999999,87.89750000000112,0.020892645235052187,0.0,-12.999999999999545,-12.999999999999545,0.0,0.0,0.0,2023-05-05,110,2023-05-05,,满足 defensive BUY_1。,HOLD,,False,False,,42.176,44.193,43.818416666666664,41.7014,-0.028739867354458326,-0.020182539150138235,32.98718925282183,53.59299841499552,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,600036.sh,招商银行,defensive_dividend,银行,risk_off,300.0,300.0,27.77,27.9,8331.0,8370.0,0.16182199855854995,27.67383,8302.149,28.851000000000226,0.003475124332266377,0.0,-38.9999999999997,-38.9999999999997,0.0,0.0,0.0,2023-04-04,110,2023-04-04,,满足 defensive BUY_1。,HOLD,,False,False,,27.191999999999997,27.364666666666665,27.314833333333333,27.79808,-0.019454411048807407,-0.01543036510821083,21.542207792207794,30.415097734889898,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601166.sh,兴业银行,defensive_dividend,银行,risk_off,400.0,400.0,13.51,13.51,5404.0,5404.0,0.10496772058701284,13.116554999999998,5246.621999999999,157.37800000000064,0.029996062228230036,0.0,0.0,0.0,0.0,0.0,0.0,2023-04-25,110,2023-04-25,,满足 defensive BUY_1。,HOLD_FROZEN,,False,False,,13.374500000000001,13.296833333333332,13.217000000000002,13.15988,-0.009076090983181406,0.0043949084921792725,20.12878787878788,30.415097734889898,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,601318.sh,中国平安,defensive_dividend,非银金融,risk_off,100.0,100.0,43.62,44.07,4362.0,4407.0,0.08472783071808845,37.948965,3794.8965000000003,567.1034999999996,0.14943846294622265,0.0,-45.00000000000034,-45.00000000000034,0.0,0.0,0.0,2023-04-07,110,2023-04-07,,满足 defensive BUY_1。,HOLD,,False,False,,42.848,42.80133333333334,42.039166666666674,39.73832,-0.008572717701909927,0.0100186999715699,29.26841667229008,24.88966866860112,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
2023-09-13,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,000651.sz,格力电器,defensive_dividend,家用电器,risk_off,200.0,200.0,29.96,29.95,5992.0,5990.0,0.11623555052991126,26.703345,5340.669,651.3310000000004,0.12195681851842921,0.0,2.0000000000002274,2.0000000000002274,0.0,0.0,0.0,2023-05-12,111,2023-05-12,,满足 defensive BUY_1。,HOLD,,False,False,,29.3685,29.798,29.473999999999997,27.26916,-0.0005785166153373655,0.0009820541629756985,45.136847952330456,51.13275474124076,,{},True,False,False,FIFO_APPROX_AVG_COST,TRADE_SYMBOL_DIRECT,FULLY_SUPPORTED_MARK_TO_MARKET
